Avenida 19E,Conjunto Habitacional Geralda Geltrudes da Silva,Guaira / SP,14792-076,,
Avenida 19F,Conjunto Habitacional Geralda Geltrudes da Silva,Guaira / SP,14792-078,,
Rua 46A,Conjunto Habitacional Geralda Geltrudes da Silva,Guaira / SP,14792-080,,
Avenida 21,Conjunto Habitacional Geralda Geltrudes da Silva,Guaira / SP,14792-082,,
Avenida 21,Vila Nossa Senhora Aparecida,Guaira / SP,14792-090,,
Avenida 23,Vila Nossa Senhora Aparecida,Guaira / SP,14792-092,,
Avenida 25,Vila Nossa Senhora Aparecida,Guaira / SP,14792-094,,
Avenida 27,Vila Nossa Senhora Aparecida,Guaira / SP,14792-096,,
Avenida José Flores,Vila Nossa Senhora Aparecida,Guaira / SP,14792-098,,
Rua 30,Vila Nossa Senhora Aparecida,Guaira / SP,14792-100,,
Rua 32,Vila Nossa Senhora Aparecida,Guaira / SP,14792-102,,
Rua 34,Vila Nossa Senhora Aparecida,Guaira / SP,14792-104,,
Rua 36,Vila Nossa Senhora Aparecida,Guaira / SP,14792-106,,
Rua 38,Vila Nossa Senhora Aparecida,Guaira / SP,14792-108,,
Rua 40,Vila Nossa Senhora Aparecida,Guaira / SP,14792-110,,
Rua 42,Vila Nossa Senhora Aparecida,Guaira / SP,14792-112,,
Rua 42A,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-120,,
Rua 44,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-122,,
Rua 44A,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-124,,
Rua 46,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-126,,
Avenida 21,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-128,,
Avenida 23,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-130,,
Avenida 25,Conjunto Habitacional Padre Mário Lano,Guaira / SP,14792-132,,
Rua 46B,João Vaccaro,Guaira / SP,14792-140,,
Rua 48,João Vaccaro,Guaira / SP,14792-142,,
Rua 48A,João Vaccaro,Guaira / SP,14792-144,,
Rua J,João Vaccaro,Guaira / SP,14792-146,,
Avenida 21,João Vaccaro,Guaira / SP,14792-148,,
Avenida 21A,João Vaccaro,Guaira / SP,14792-150,,
Avenida 23,João Vaccaro,Guaira / SP,14792-152,,
Avenida 25,João Vaccaro,Guaira / SP,14792-154,,
Rua I,João Vaccaro,Guaira / SP,14792-156,,
Avenida 27,João Vaccaro,Guaira / SP,14792-158,,
Avenida 21,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-160,,
Avenida 03,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-162,,
Avenida 04,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-164,,
Avenida 05,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-166,,
Avenida 06,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-168,,
Avenida 07,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-170,,
Avenida 08,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-172,,
Avenida 09,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-174,,
Rua 01,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-176,,
Rua 04,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-178,,
Rua 07,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-180,,
Rua 06,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-182,,
Avenida 02,Residencial Doutor Orlando Garcia Junqueira,Guaira / SP,14792-184,,
Avenida Lanali Sonna,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-190,,
Avenida Boris Laudino,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-192,,
Avenida Luiz Moreti,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-194,,
Rua Joaquim Rocha da Cunha,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-196,,
Rua Luzia Malvina Pereira,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-198,,
Rua Eloi Morsoleto,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-200,,
Rua João Luiz Sales,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-202,,
Rua Thophanes Rosa dos Santos,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-204,,
Rua Derivalte Ferreira,Conjunto Habitacional Antonio Nogueira Lelis,Guaira / SP,14792-206,,
Rua 48,Doutor Fábio Talarico,Guaira / SP,14792-280,,
Rua 46A,Doutor Fábio Talarico,Guaira / SP,14792-282,,
Rua 46,Doutor Fábio Talarico,Guaira / SP,14792-284,,
Rua 44A,Doutor Fábio Talarico,Guaira / SP,14792-286,,
Avenida 27A,Doutor Fábio Talarico,Guaira / SP,14792-288,,
Avenida 29,Doutor Fábio Talarico,Guaira / SP,14792-290,,
Avenida 29A,Doutor Fábio Talarico,Guaira / SP,14792-292,,
Avenida 29B,Doutor Fábio Talarico,Guaira / SP,14792-294,,
Avenida 31,Doutor Fábio Talarico,Guaira / SP,14792-296,,
Avenida 31A,Doutor Fábio Talarico,Guaira / SP,14792-298,,
Avenida 33,Etelvina Santana da Silva,Guaira / SP,14792-300,,
Avenida 33A,Etelvina Santana da Silva,Guaira / SP,14792-302,,
Avenida 35,Etelvina Santana da Silva,Guaira / SP,14792-304,,
Avenida 35A,Etelvina Santana da Silva,Guaira / SP,14792-306,,
Rua 48,Etelvina Santana da Silva,Guaira / SP,14792-308,,
Rua 46A,Etelvina Santana da Silva,Guaira / SP,14792-310,,
Rua 46,Etelvina Santana da Silva,Guaira / SP,14792-312,,
Rua 44,Vila Miguel Fabiano,Guaira / SP,14792-320,,
Rua 42,Vila Miguel Fabiano,Guaira / SP,14792-322,,
Rua 40,Vila Miguel Fabiano,Guaira / SP,14792-324,,
Rua 38,Vila Miguel Fabiano,Guaira / SP,14792-326,,
Rua 36,Vila Miguel Fabiano,Guaira / SP,14792-328,,
Rua 34,Vila Miguel Fabiano,Guaira / SP,14792-330,,
Rua 32,Vila Miguel Fabiano,Guaira / SP,14792-332,,
Avenida José Flores,Vila Miguel Fabiano,Guaira / SP,14792-334,,
Avenida 27,Vila Miguel Fabiano,Guaira / SP,14792-336,,
Avenida 29,Vila Miguel Fabiano,Guaira / SP,14792-338,,
Avenida 31,Vila Miguel Fabiano,Guaira / SP,14792-340,,
Avenida 33,Vila Miguel Fabiano,Guaira / SP,14792-342,,
Avenida Doutor Edison Bernardo do Nascimento,Vila Miguel Fabiano,Guaira / SP,14792-344,,
Rua 34,Associação Nipo Brasileira,Guaira / SP,14792-350,,
Rua 32,Associação Nipo Brasileira,Guaira / SP,14792-352,,
Avenida 31,Associação Nipo Brasileira,Guaira / SP,14792-354,,
Avenida 33,Associação Nipo Brasileira,Guaira / SP,14792-356,,
Rua 36,Desmembramento Santa Elydia,Guaira / SP,14792-360,,
Avenida José Flores,Desmembramento Santa Elydia,Guaira / SP,14792-362,,
Avenida Doutor Edison Bernardo do Nascimento,Desmembramento Santa Elydia,Guaira / SP,14792-364,,
Avenida Doutor Edison Bernardo do Nascimento,Jardim Eliza,Guaira / SP,14792-370,,
Avenida 35,Jardim Eliza,Guaira / SP,14792-372,,
Avenida 35A,Jardim Eliza,Guaira / SP,14792-374,,
Avenida 37,Jardim Eliza,Guaira / SP,14792-376,,
Avenida João José da Silva,Jardim Eliza,Guaira / SP,14792-378,,
Avenida 39,Jardim Eliza,Guaira / SP,14792-380,,
Avenida 41,Jardim Eliza,Guaira / SP,14792-382,,
Avenida José Flores,Jardim Eliza,Guaira / SP,14792-384,,
Rua 34,Jardim Eliza,Guaira / SP,14792-386,,
Rua 40,Jardim Eliza,Guaira / SP,14792-388,,
Rua 44,Jardim Eliza,Guaira / SP,14792-390,,
Rua 44A,Jardim Eliza,Guaira / SP,14792-392,,
Rua 44B,Jardim Eliza,Guaira / SP,14792-394,,
Avenida João José da Silva,Residencial Antonio Manoel da Silva,Guaira / SP,14792-400,,
Avenida 43,Residencial Antonio Manoel da Silva,Guaira / SP,14792-402,,
Avenida 45,Residencial Antonio Manoel da Silva,Guaira / SP,14792-404,,
Avenida Ovidio Garcia Nogueira,Residencial Antonio Manoel da Silva,Guaira / SP,14792-406,,
Avenida 47,Residencial Antonio Manoel da Silva,Guaira / SP,14792-408,,
Avenida 49,Residencial Antonio Manoel da Silva,Guaira / SP,14792-410,,
Avenida 51,Residencial Antonio Manoel da Silva,Guaira / SP,14792-412,,
Avenida 53,Residencial Antonio Manoel da Silva,Guaira / SP,14792-414,,
Avenida José Flores,Residencial Antonio Manoel da Silva,Guaira / SP,14792-416,,
Rua 34,Residencial Antonio Manoel da Silva,Guaira / SP,14792-418,,
Rua 40,Residencial Antonio Manoel da Silva,Guaira / SP,14792-420,,
Rua 46,Residencial Antonio Manoel da Silva,Guaira / SP,14792-422,,
Rua 46A,Residencial Antonio Manoel da Silva,Guaira / SP,14792-424,,
Rua 46B,Residencial Antonio Manoel da Silva,Guaira / SP,14792-426,,
Rua 46C,Residencial Antonio Manoel da Silva,Guaira / SP,14792-428,,
Rua 46D,Residencial Antonio Manoel da Silva,Guaira / SP,14792-430,,
Rua 48,Residencial Antonio Manoel da Silva,Guaira / SP,14792-432,,
Rua 48A,Residencial Antonio Manoel da Silva,Guaira / SP,14792-434,,
Rua 48B,Residencial Antonio Manoel da Silva,Guaira / SP,14792-436,,
Avenida 55,Residencial Maria Luiza,Guaira / SP,14792-440,,
Avenida 57,Residencial Maria Luiza,Guaira / SP,14792-442,,
Avenida 59,Residencial Maria Luiza,Guaira / SP,14792-444,,
Avenida 59A,Residencial Maria Luiza,Guaira / SP,14792-446,,
Avenida 61,Residencial Maria Luiza,Guaira / SP,14792-448,,
Avenida 63,Residencial Maria Luiza,Guaira / SP,14792-450,,
Avenida 65,Residencial Maria Luiza,Guaira / SP,14792-452,,
Avenida 67,Residencial Maria Luiza,Guaira / SP,14792-454,,
Avenida 69,Residencial Maria Luiza,Guaira / SP,14792-456,,
Avenida 71,Residencial Maria Luiza,Guaira / SP,14792-458,,
Avenida 73,Residencial Maria Luiza,Guaira / SP,14792-460,,
Avenida 75,Residencial Maria Luiza,Guaira / SP,14792-462,,
Avenida 77,Residencial Maria Luiza,Guaira / SP,14792-464,,
Avenida 79,Residencial Maria Luiza,Guaira / SP,14792-466,,
Avenida 81,Residencial Maria Luiza,Guaira / SP,14792-468,,
Avenida José Flores,Residencial Maria Luiza,Guaira / SP,14792-470,,
Rua 34,Residencial Maria Luiza,Guaira / SP,14792-472,,
Rua 40,Residencial Maria Luiza,Guaira / SP,14792-474,,
Rua 46,Residencial Maria Luiza,Guaira / SP,14792-476,,
Rua 46C,Residencial Maria Luiza,Guaira / SP,14792-478,,
Rua 46D,Residencial Maria Luiza,Guaira / SP,14792-480,,
Rua 26,Campos Elíseos,Guaira / SP,14793-000,,
Rua 28,Campos Elíseos,Guaira / SP,14793-002,,
Rua 30,Campos Elíseos,Guaira / SP,14793-004,,
Rua 32,Campos Elíseos,Guaira / SP,14793-006,,
Rua 34,Campos Elíseos,Guaira / SP,14793-008,,
Rua 36,Campos Elíseos,Guaira / SP,14793-010,,
Rua 38,Campos Elíseos,Guaira / SP,14793-012,,
Avenida Antonio Fisher,Campos Elíseos,Guaira / SP,14793-014,,
Avenida José Garcia Junqueira,Campos Elíseos,Guaira / SP,14793-016,,
Avenida José Garcia Junqueira,Desmembramento Santo Antônio,Guaira / SP,14793-020,,
Avenida 5,Desmembramento Santo Antônio,Guaira / SP,14793-022,,
Rua 3B,Desmembramento Santo Antônio,Guaira / SP,14793-024,,
Avenida 3,Desmembramento Santo Antônio,Guaira / SP,14793-026,,
Avenida 3,Desmembramento Rialga,Guaira / SP,14793-030,,
Avenida José Garcia Junqueira,Desmembramento Rialga,Guaira / SP,14793-032,,
Avenida José Garcia Junqueira,Desmembramento Katsumi Miura,Guaira / SP,14793-040,,
Avenida 3,Desmembramento Katsumi Miura,Guaira / SP,14793-042,,
Avenida 3,Desmembramento Barros,Guaira / SP,14793-050,,
Rua 6B,Desmembramento Joaquim Baixote,Guaira / SP,14793-060,,
Rua 6B,Desmembramento Dona Tâninha,Guaira / SP,14793-070,,
Rua 9B,Desmembramento Ernesto Pacheco,Guaira / SP,14793-080,,
Rua 10B,Desmembramento Ernesto Pacheco,Guaira / SP,14793-082,,
Rua Projetada 3A,Desmembramento Ernesto Pacheco,Guaira / SP,14793-084,,
Avenida 3,Desmembramento Ernesto Pacheco,Guaira / SP,14793-086,,
Avenida 5,Desmembramento Ernesto Pacheco,Guaira / SP,14793-088,,
Avenida 5,Desmembramento Chácara Santa Luzia,Guaira / SP,14793-090,,
Rua 10B,Desmembramento Chácara Santa Luzia,Guaira / SP,14793-092,,
Avenida José Garcia Junqueira,Desmembramento Chácara Santa Luzia,Guaira / SP,14793-094,,
Avenida José Garcia Junqueira,Guaira,Guaira / SP,14793-100,,
Avenida José Garcia Junqueira,Residencial Antonio Nery Lopes,Guaira / SP,14793-150,,
Rua 10B,Residencial Antonio Nery Lopes,Guaira / SP,14793-152,,
Rua 11B,Residencial Antonio Nery Lopes,Guaira / SP,14793-154,,
Rua 12B,Residencial Antonio Nery Lopes,Guaira / SP,14793-156,,
Rua 13B,Residencial Antonio Nery Lopes,Guaira / SP,14793-158,,
Rua 14B,Residencial Antonio Nery Lopes,Guaira / SP,14793-160,,
Avenida 5,Residencial Antonio Nery Lopes,Guaira / SP,14793-162,,
Avenida 5,Luiz Afonso Piagnanelli,Guaira / SP,14793-170,,
Rua 10B,Luiz Afonso Piagnanelli,Guaira / SP,14793-172,,
Rua 11B,Luiz Afonso Piagnanelli,Guaira / SP,14793-174,,
Rua 12B,Luiz Afonso Piagnanelli,Guaira / SP,14793-176,,
Rua 13B,Luiz Afonso Piagnanelli,Guaira / SP,14793-178,,
Rua 14B,Luiz Afonso Piagnanelli,Guaira / SP,14793-180,,
Rua 15B,Luiz Afonso Piagnanelli,Guaira / SP,14793-182,,
Rua 16B,Luiz Afonso Piagnanelli,Guaira / SP,14793-184,,
Rua 17B,Luiz Afonso Piagnanelli,Guaira / SP,14793-186,,
Rua 18B,Luiz Afonso Piagnanelli,Guaira / SP,14793-188,,
Rua 19B,Luiz Afonso Piagnanelli,Guaira / SP,14793-190,,
Avenida 3,Luiz Afonso Piagnanelli,Guaira / SP,14793-192,,
Avenida 3,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-200,,
Avenida Sebastião Dias de Freitas,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-202,,
Avenida Clemente Paulino Gonçalves,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-204,,
Avenida Professor Benedito de Barros,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-206,,
Avenida 7A,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-208,,
Rua 21B,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-210,,
Rua 20B,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-212,,
Rua 19B,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-214,,
Rua 18B,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-216,,
Rua 17B,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-218,,
Rua 16B,Conjunto Habitacional Prefeito José Pugliesi,Guaira / SP,14793-220,,
Rua 18B,Joaquim Pereira Lelis,Guaira / SP,14793-230,,
Rua 17B,Joaquim Pereira Lelis,Guaira / SP,14793-232,,
Rua 16B,Joaquim Pereira Lelis,Guaira / SP,14793-234,,
Rua 15B,Joaquim Pereira Lelis,Guaira / SP,14793-236,,
Rua 14B,Joaquim Pereira Lelis,Guaira / SP,14793-238,,
Avenida 3,Joaquim Pereira Lelis,Guaira / SP,14793-240,,
Avenida Sebastião Dias de Freitas,Joaquim Pereira Lelis,Guaira / SP,14793-242,,
Avenida Clemente Paulino Gonçalves,Joaquim Pereira Lelis,Guaira / SP,14793-244,,
Avenida Professor Benedito de Barros,Joaquim Pereira Lelis,Guaira / SP,14793-246,,
Avenida 3,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-250,,
Avenida Sebastião Dias de Freitas,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-252,,
Avenida Clemente Paulino Gonçalves,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-254,,
Avenida Professor Benedito de Barros,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-256,,
Rua 14B,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-258,,
Rua 13B,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-260,,
Rua 12B,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-262,,
Rua 11B,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-264,,
Rua 10B,Conjunto Residencial Antonio Garcia,Guaira / SP,14793-266,,
Rua 10B,Aniceto Carlos Nogueira,Guaira / SP,14793-270,,
Rua 9B,Aniceto Carlos Nogueira,Guaira / SP,14793-272,,
Rua 8B,Aniceto Carlos Nogueira,Guaira / SP,14793-274,,
Rua 7B,Aniceto Carlos Nogueira,Guaira / SP,14793-276,,
Rua 6B,Aniceto Carlos Nogueira,Guaira / SP,14793-278,,
Rua 5B,Aniceto Carlos Nogueira,Guaira / SP,14793-280,,
Rua 4B,Aniceto Carlos Nogueira,Guaira / SP,14793-282,,
Rua 3B,Aniceto Carlos Nogueira,Guaira / SP,14793-284,,
Rua 2B,Aniceto Carlos Nogueira,Guaira / SP,14793-286,,
Rua 1B,Aniceto Carlos Nogueira,Guaira / SP,14793-288,,
Avenida 3,Aniceto Carlos Nogueira,Guaira / SP,14793-290,,
Avenida Sebastião Dias de Freitas,Aniceto Carlos Nogueira,Guaira / SP,14793-292,,
Avenida Clemente Paulino Gonçalves,Aniceto Carlos Nogueira,Guaira / SP,14793-294,,
Avenida Professor Benedito de Barros,Aniceto Carlos Nogueira,Guaira / SP,14793-296,,
Avenida 7A,Aniceto Carlos Nogueira,Guaira / SP,14793-298,,
Rua 4B,Residencial Amélia,Guaira / SP,14793-300,,
Rua Alexandre Muraishi,Residencial Amélia,Guaira / SP,14793-302,,
Avenida 7A,Residencial Amélia,Guaira / SP,14793-304,,
Avenida 7B,Residencial Amélia,Guaira / SP,14793-306,,
Avenida 7C,Residencial Amélia,Guaira / SP,14793-308,,
Avenida 9A,Residencial Amélia,Guaira / SP,14793-310,,
Avenida 9A,Residencial Zenaide,Guaira / SP,14793-350,,
Rua 5B,Residencial Zenaide,Guaira / SP,14793-352,,
Rua 6B,Residencial Zenaide,Guaira / SP,14793-354,,
Rua 8B,Residencial Zenaide,Guaira / SP,14793-356,,
Rua 9B,Residencial Zenaide,Guaira / SP,14793-358,,
Rua 10B,Residencial Julieta,Guaira / SP,14793-360,,
Rua 10B,Jardim Solaris,Guaira / SP,14793-370,,
Rua 12B,Jardim Solaris,Guaira / SP,14793-372,,
Avenida 9D,Jardim Solaris,Guaira / SP,14793-374,,
Avenida 9C,Jardim Solaris,Guaira / SP,14793-376,,
Estrada Vicinal Guerino Talarico,Jardim Solaris,Guaira / SP,14793-378,,
Estrada Vicinal Guerino Talarico,Residencial R Guimarães,Guaira / SP,14793-380,,
Avenida 9C,Residencial R Guimarães,Guaira / SP,14793-382,,
Rua 13B,Residencial R Guimarães,Guaira / SP,14793-384,,
Rua 14B,Residencial R Guimarães,Guaira / SP,14793-386,,
Rua 14B,Residencial Portinari,Guaira / SP,14793-390,,
Rua 15B,Residencial Portinari,Guaira / SP,14793-392,,
Rua 16B,Residencial Portinari,Guaira / SP,14793-394,,
Rua 17B,Residencial Portinari,Guaira / SP,14793-396,,
Rua 9B,Desmembramento Recreio Santa Isabel,Guaira / SP,14793-400,,
Rua 14B,Jardim Lígia,Guaira / SP,14793-410,,
Rua 15B,Jardim Lígia,Guaira / SP,14793-412,,
Rua 16B,Jardim Lígia,Guaira / SP,14793-414,,
Rua 17B,Jardim Lígia,Guaira / SP,14793-416,,
Rua 18B,Jardim Lígia,Guaira / SP,14793-418,,
Rua 19B,Jardim Lígia,Guaira / SP,14793-420,,
Rua 20B,Jardim Lígia,Guaira / SP,14793-422,,
Rua 21B,Jardim Lígia,Guaira / SP,14793-424,,
Avenida 9A,Jardim Lígia,Guaira / SP,14793-426,,
Rua 9B,Jardim Lígia,Guaira / SP,14793-428,,
Avenida 9C,Jardim Lígia,Guaira / SP,14793-430,,
Avenida Lions Clube,Jardim Lígia,Guaira / SP,14793-432,,
Avenida Lions Clube,Desmembramento Chácara Santa Quitéria,Guaira / SP,14793-440,,
Avenida Lions Clube,Residencial Santa Terezinha,Guaira / SP,14793-450,,
Rua 24B,Residencial Santa Terezinha,Guaira / SP,14793-452,,
Rua 25B,Residencial Santa Terezinha,Guaira / SP,14793-454,,
Rua 9B,Residencial Santa Terezinha,Guaira / SP,14793-456,,
Avenida 9A,Residencial Santa Terezinha,Guaira / SP,14793-458,,
Avenida 9A,Estância Morada Nova,Guaira / SP,14793-460,,
Avenida 9A,Residencial Tais,Guaira / SP,14793-500,,
Rua 10B,Residencial Tais,Guaira / SP,14793-502,,
Rua 11B,Residencial Tais,Guaira / SP,14793-504,,
Rua 12B,Residencial Tais,Guaira / SP,14793-506,,
Rua 13B,Residencial Tais,Guaira / SP,14793-508,,
Rua 14B,Residencial Tais,Guaira / SP,14793-510,,
Rua 15B,Residencial Tais,Guaira / SP,14793-512,,
Rua 16B,Residencial Tais,Guaira / SP,14793-514,,
Avenida 7B,Residencial Tais,Guaira / SP,14793-516,,
Rua 17B,Residencial Tais,Guaira / SP,14793-518,,
Rua 18B,Residencial Tais,Guaira / SP,14793-520,,
Rua 19B,Residencial Tais,Guaira / SP,14793-522,,
Avenida Lions Clube,Residencial Tais,Guaira / SP,14793-524,,
Rua 23B,Residencial Tais,Guaira / SP,14793-526,,
Rua 24B,Residencial Tais,Guaira / SP,14793-528,,
Rua 25B,Residencial Tais,Guaira / SP,14793-530,,
Rua 26B,Residencial Tais,Guaira / SP,14793-532,,
Avenida Marginal,Residencial Tais,Guaira / SP,14793-534,,
Avenida 7A,Residencial Tais,Guaira / SP,14793-536,,
Avenida 7A,Jardim Califórnia,Guaira / SP,14793-540,,
Avenida 5B,Jardim Califórnia,Guaira / SP,14793-542,,
Avenida 5A,Jardim Califórnia,Guaira / SP,14793-544,,
Avenida 3C,Jardim Califórnia,Guaira / SP,14793-546,,
Avenida 3B,Jardim Califórnia,Guaira / SP,14793-548,,
Avenida 3A,Jardim Califórnia,Guaira / SP,14793-550,,
Rua 21B,Jardim Califórnia,Guaira / SP,14793-552,,
Rua 22B,Jardim Califórnia,Guaira / SP,14793-554,,
Avenida Lions Clube,Jardim Califórnia,Guaira / SP,14793-556,,
Avenida Marginal,Jardim Califórnia,Guaira / SP,14793-558,,
Rua 21B,Residencial Nova Guaira,Guaira / SP,14793-560,,
Rua 22B,Residencial Nova Guaira,Guaira / SP,14793-562,,
Avenida Lions Clube,Residencial Nova Guaira,Guaira / SP,14793-564,,
Avenida Marginal Neca Pereira,Residencial Nova Guaira,Guaira / SP,14793-566,,
Avenida Marginal A,Residencial Nova Guaira,Guaira / SP,14793-568,,
Avenida 1B,Residencial Nova Guaira,Guaira / SP,14793-570,,
Avenida 1A,Residencial Nova Guaira,Guaira / SP,14793-572,,
Avenida 1,Residencial Nova Guaira,Guaira / SP,14793-574,,
Avenida 3,Residencial Nova Guaira,Guaira / SP,14793-576,,
Avenida 4,Residencial Nova Guaira,Guaira / SP,14793-578,,
Avenida 4A,Residencial Nova Guaira,Guaira / SP,14793-580,,
Avenida 5,Residencial Nova Guaira,Guaira / SP,14793-582,,
Avenida 5,Desmembramento Sítio Santa Quitéria,Guaira / SP,14793-590,,
Avenida Marginal Neca Pereira,Desmembramento Sítio Santa Quitéria,Guaira / SP,14793-592,,
Avenida Lions Clube,Desmembramento Sítio Santa Quitéria,Guaira / SP,14793-594,,
Avenida Lions Clube,Loteamento José Alves Casagrande,Guaira / SP,14793-600,,
Avenida Joaquim Alves Rodrigues,Loteamento José Alves Casagrande,Guaira / SP,14793-602,,
Avenida Alziro Romão,Loteamento José Alves Casagrande,Guaira / SP,14793-604,,
Avenida Jacarandá,Loteamento José Alves Casagrande,Guaira / SP,14793-606,,
Avenida Joaquim Alves Rodrigues,Residencial Bárbara,Guaira / SP,14793-610,,
Avenida Alziro Romão,Residencial Bárbara,Guaira / SP,14793-612,,
Avenida Jacarandá,Residencial Bárbara,Guaira / SP,14793-614,,
Avenida Figueira,Residencial Bárbara,Guaira / SP,14793-616,,
Avenida Lions Clube,Residencial Bárbara,Guaira / SP,14793-618,,
Avenida Marginal Aroeira,Residencial Bárbara,Guaira / SP,14793-620,,
Avenida Marginal Neca Pereira,Residencial Bárbara,Guaira / SP,14793-622,,
Rua Oiti,Residencial Bárbara,Guaira / SP,14793-624,,
Avenida Ipê Branco,Residencial Bárbara,Guaira / SP,14793-626,,
Avenida Cedro,Residencial Bárbara,Guaira / SP,14793-628,,
Avenida Perimetral Ipê Amarelo,Residencial Bárbara,Guaira / SP,14793-630,,
Rua José Duarte da Silva,São José do Albertópolis,Guaira / SP,14793-870,,
Rua Brás Porto de Souza,São José do Albertópolis,Guaira / SP,14793-872,,
Rua Aristides Gonçalves Siqueira,São José do Albertópolis,Guaira / SP,14793-874,,
Rua 2A,São José do Albertópolis,Guaira / SP,14793-876,,
Avenida Emídio Martins de Arruda,São José do Albertópolis,Guaira / SP,14793-878,,
Avenida Orozídio Valeriano da Silva,São José do Albertópolis,Guaira / SP,14793-880,,
Avenida Olívio Fidélis,São José do Albertópolis,Guaira / SP,14793-882,,
Avenida Benedito José Elias,São José do Albertópolis,Guaira / SP,14793-884,,
Avenida Luziário Ferreira da Silva,São José do Albertópolis,Guaira / SP,14793-886,,
Área Rural,Área Rural de Guaira,Guaira / SP,14793-899,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
